Id,processed,Rating,Likes,Tips,PostalCode,Price_tier,createdAt,Category_id
52247cac11d241e7ad2663f1,True,0.0,0.0,0.0,347900.0,0.0,1378122924.0,4bf58dd8d48988d130941735
567ad75d498e2ec7e4eac2aa,True,6.0,8.0,2.0,347900.0,0.0,1450891101.0,4bf58dd8d48988d1fd941735
533af3e011d24b6c75838c9e,True,6.3,5.0,1.0,347900.0,1.0,1396372448.0,4bf58dd8d48988d16e941735
583af4a7de0cbc3f33c14d1b,True,0.0,1.0,0.0,347900.0,0.0,1480258727.0,52f2ab2ebcbc57f1066b8b46
539ad72f498e71ce2a4c7453,True,0.0,2.0,0.0,347900.0,0.0,1402656559.0,4cce455aebf7b749d5e191f5
59f59b05d8096e44c201136e,True,0.0,0.0,0.0,347900.0,0.0,1509268229.0,4bf58dd8d48988d1f9941735
53cb766d498edc8c0e51271b,True,0.0,0.0,0.0,347900.0,0.0,1405843053.0,52f2ab2ebcbc57f1066b8b1f
5231957411d247a17b615553,True,0.0,1.0,0.0,347900.0,0.0,1378981236.0,4bf58dd8d48988d10f951735
5a06b31e66f3cd055d6e5b4a,True,0.0,0.0,0.0,347939.0,0.0,1510388510.0,4bf58dd8d48988d176941735
522b346811d2b518518b5e1e,True,0.0,1.0,0.0,347900.0,2.0,1378563176.0,4bf58dd8d48988d1c4941735
51974208498e77779baed10d,True,6.7,6.0,2.0,347900.0,0.0,1368867336.0,4bf58dd8d48988d10a951735
54ad2fa3498e15535f00ab7c,True,0.0,0.0,0.0,347900.0,0.0,1420636067.0,4d954b06a243a5684965b473
4f4d062ee4b0b2a2fd52b770,True,0.0,0.0,0.0,347939.0,0.0,1330447918.0,4d954b06a243a5684965b473
57acc1a8498e545fc35bf6f9,True,0.0,1.0,1.0,347900.0,0.0,1470939560.0,5293a7d53cf9994f4e043a45
56bca493498ec6b4a4e22894,True,0.0,0.0,0.0,347900.0,0.0,1455203475.0,4f04ae1f2fb6e1c99f3db0ba
5026214ce4b064c42bf92b6c,True,0.0,1.0,0.0,347900.0,0.0,1344676172.0,4bf58dd8d48988d122951735
52077473498e862a836f42d7,True,0.0,1.0,1.0,347939.0,0.0,1376220275.0,4f04ae1f2fb6e1c99f3db0ba
5293675d498ebf4fdf9c1e64,True,0.0,0.0,0.0,347900.0,0.0,1385391965.0,4d954b06a243a5684965b473
5ae72a1286f4cc00393ad69a,True,0.0,0.0,0.0,347900.0,0.0,1525099026.0,52f2ab2ebcbc57f1066b8b46
5943afe189e49070edd10a08,True,0.0,1.0,0.0,347900.0,0.0,1497608161.0,5744ccdfe4b0c0459246b4e2
51067604e4b0cc5c86456517,True,0.0,0.0,0.0,347939.0,0.0,1359377924.0,4bf58dd8d48988d198941735
52a35d85498edfa48d1178ae,True,0.0,0.0,0.0,347900.0,1.0,1386438021.0,4bf58dd8d48988d16d941735
4fc4c779e4b045262132a17b,True,5.5,4.0,2.0,347900.0,1.0,1338296185.0,4bf58dd8d48988d16d941735
516166d3e4b09e461fbd7de8,True,0.0,0.0,0.0,347900.0,0.0,1365337811.0,4bf58dd8d48988d1f6941735
532545ef498ed088d41b750a,True,0.0,0.0,0.0,347900.0,0.0,1394951663.0,4bf58dd8d48988d113951735
5291af4e11d2c11fc4b9c563,True,0.0,0.0,0.0,347900.0,0.0,1385279310.0,4bf58dd8d48988d1fa941735
5220556611d233fd5e03cc1b,True,0.0,0.0,0.0,347900.0,0.0,1377850726.0,4bf58dd8d48988d1ff941735
51cd57bb498e4f7da5576600,True,0.0,0.0,0.0,347900.0,0.0,1372411835.0,4bf58dd8d48988d1f9931735
52550b82498eb3cf49ca8809,True,0.0,0.0,0.0,347900.0,0.0,1381305218.0,4bf58dd8d48988d1f9931735
559a8ecb498e4caa7b138ce4,True,0.0,0.0,0.0,347900.0,0.0,1436192459.0,52e81612bcbc57f1066b7a13
5377624f498eb186dae51062,True,0.0,0.0,0.0,347900.0,0.0,1400332879.0,4bf58dd8d48988d1f9931735
500e63cee4b0e6ec475099e2,True,0.0,0.0,1.0,347900.0,0.0,1343120334.0,4eb1c1623b7b52c0e1adc2ec
5207f02411d29a56482aca93,True,0.0,0.0,0.0,347900.0,0.0,1376251940.0,4bf58dd8d48988d1f9931735
5226ef4f11d2368118ecaae4,True,0.0,1.0,1.0,347900.0,0.0,1378283343.0,4bf58dd8d48988d1ff941735
504c2dc6e4b0c450c2b5fea2,True,0.0,0.0,0.0,347900.0,0.0,1347169734.0,4eb1c1623b7b52c0e1adc2ec
52875e4d498e762165a7bd64,True,0.0,0.0,0.0,347900.0,0.0,1384603213.0,4bf58dd8d48988d110951735
523f144a11d2e6f79c9e631b,True,0.0,0.0,0.0,347900.0,0.0,1379865674.0,4d954b0ea243a5684a65b473
572dc48a498e2ece22a4fae5,True,0.0,0.0,0.0,347900.0,0.0,1462617226.0,4bf58dd8d48988d110951735
50d73ef4e4b0ce6f6b372849,True,0.0,2.0,0.0,347900.0,2.0,1356283636.0,4bf58dd8d48988d1c4941735
53a3ed8b498ec347d3061148,True,0.0,0.0,0.0,347900.0,0.0,1403252107.0,4f2a210c4b9023bd5841ed28
51c98877498e6c80ad66df8a,True,0.0,0.0,0.0,347900.0,0.0,1372162167.0,4d954b06a243a5684965b473
5288b9ec498e932773fd6768,True,0.0,0.0,0.0,347900.0,0.0,1384692204.0,4d954b06a243a5684965b473
5231826111d2052fb0b62932,True,0.0,0.0,0.0,347900.0,0.0,1378976353.0,4d954b06a243a5684965b473
50ebebf1e4b0d95fa73e3223,True,0.0,0.0,1.0,347939.0,0.0,1357638641.0,4d954b06a243a5684965b473
4f367090e4b0f4cfdd775aef,True,0.0,1.0,0.0,347900.0,0.0,1328967824.0,4bf58dd8d48988d10f951735
51a0a0af498e6dbb39883e08,True,0.0,3.0,0.0,347900.0,0.0,1369481391.0,4bf58dd8d48988d1f6941735
59887b2d2a7ab67669efea05,True,0.0,0.0,0.0,347939.0,0.0,1502116653.0,4bf58dd8d48988d128941735
57e6c70d498eab3c760715de,True,0.0,0.0,0.0,347900.0,0.0,1474742029.0,52e81612bcbc57f1066b7a27
549d56d6498e6de3ba43f87a,True,0.0,0.0,0.0,347900.0,0.0,1419597526.0,4bf58dd8d48988d10a951735
55803110498eca6e4e3a152f,True,0.0,0.0,0.0,347939.0,0.0,1434464528.0,52f2ab2ebcbc57f1066b8b4f
53878a6b498e7a14c98d08da,True,0.0,1.0,0.0,347900.0,0.0,1401391723.0,52f2ab2ebcbc57f1066b8b55
53a6b6d5498e7d48288d6673,True,0.0,0.0,0.0,347900.0,0.0,1403434709.0,52f2ab2ebcbc57f1066b8b55
5465d64f498eac74bd233885,True,6.9,5.0,13.0,347900.0,2.0,1415960143.0,4bf58dd8d48988d109941735
511a8363e4b03acfa006e16d,True,7.0,22.0,5.0,347900.0,2.0,1360692067.0,4bf58dd8d48988d1c4941735
5119eb78e4b000378837611b,True,0.0,2.0,0.0,347900.0,0.0,1360653176.0,4bf58dd8d48988d15f941735
523c17b811d2984d1a7c839e,True,0.0,0.0,0.0,347900.0,0.0,1379669944.0,507c8c4091d498d9fc8c67a9
53c6a847498ea618b36c5add,True,0.0,0.0,0.0,347900.0,0.0,1405528135.0,5032792091d4c4b30a586d5c
52754b50498ea7e43dfd549d,True,0.0,1.0,1.0,347900.0,0.0,1383418704.0,4bf58dd8d48988d1f4931735
4f40de68e4b0740e7b2c12ba,True,0.0,1.0,0.0,347939.0,0.0,1329651304.0,4bf58dd8d48988d11d951735
51e065be498ef75e1dcbb50b,True,0.0,0.0,0.0,347900.0,0.0,1373660606.0,4bf58dd8d48988d107951735
5157dcc3e4b01d0cc96413d0,True,0.0,0.0,0.0,347900.0,0.0,1364712643.0,4bf58dd8d48988d162941735
4fc64745e4b0d3d6eec9383c,True,0.0,0.0,0.0,347900.0,0.0,1338394437.0,4bf58dd8d48988d167941735
53c191ea498ed6ec6b7c2ff4,True,0.0,0.0,0.0,347900.0,0.0,1405194730.0,4bf58dd8d48988d1e2941735
53c26988498ef91170a1d967,True,0.0,1.0,0.0,347900.0,0.0,1405249928.0,52e81612bcbc57f1066b7a10
5204002b498e4cc34b09b910,True,0.0,0.0,0.0,347900.0,0.0,1375993899.0,4bf58dd8d48988d162941735
51852222498e6f54f9f9cdc3,True,0.0,0.0,0.0,347900.0,0.0,1367679522.0,4bf58dd8d48988d162941735
590dfa708134880da5d5280d,True,0.0,0.0,0.0,347900.0,0.0,1494088304.0,52e81612bcbc57f1066b7a2e
53c8bf4b498eabcaf335808a,True,0.0,0.0,0.0,347900.0,0.0,1405665099.0,4bf58dd8d48988d1e1931735
53bd1587498e3207ee950324,True,0.0,0.0,0.0,347900.0,1.0,1404900743.0,4bf58dd8d48988d16d941735
51c03de6498e9608d8cf4a62,True,0.0,1.0,0.0,347900.0,1.0,1371553254.0,4bf58dd8d48988d16d941735
511508eee4b0da5e8e25dd09,True,0.0,1.0,0.0,347900.0,1.0,1360333038.0,4bf58dd8d48988d16d941735
4f6d7d3fe4b01d94fcb1e333,True,0.0,0.0,0.0,347900.0,0.0,1332575551.0,4bf58dd8d48988d1e7941735
4f4b3612e4b011fb78620c5f,True,0.0,1.0,0.0,347900.0,0.0,1330329106.0,4bf58dd8d48988d1e7941735
5352305e498eea4f05b012bc,True,0.0,1.0,0.0,347900.0,0.0,1397895262.0,5032829591d4c4b30a586d5e
53822407498e044fe31eef04,True,0.0,0.0,0.0,347900.0,0.0,1401037831.0,4bf58dd8d48988d15f941735
5289ff59498e08301f4c42d4,True,0.0,4.0,1.0,347900.0,1.0,1384775513.0,4bf58dd8d48988d16d941735
563235ff498edb730c812c3e,True,0.0,0.0,1.0,347900.0,0.0,1446131199.0,50be8ee891d4fa8dcc7199a7
4f3676b9e4b0571dc65e6c2f,True,0.0,1.0,0.0,347939.0,0.0,1328969401.0,4bf58dd8d48988d1ff941735
4f323deee4b0e6be3be72657,True,0.0,0.0,0.0,347900.0,0.0,1328692718.0,4bf58dd8d48988d10a951735
57dc2961498eaf062dd7b6ed,True,0.0,0.0,0.0,347900.0,0.0,1474046305.0,4d954b06a243a5684965b473
57dc28d3498e7cf86c5274c0,True,0.0,0.0,0.0,347900.0,0.0,1474046163.0,4d954b06a243a5684965b473
5581c63a498e2a1d1f7f64de,True,0.0,0.0,0.0,347939.0,0.0,1434568250.0,52f2ab2ebcbc57f1066b8b4f
53959309498e82b504b48224,True,0.0,0.0,0.0,347900.0,0.0,1402311433.0,52e81612bcbc57f1066b7a32
524a713f498e309414b28d5f,True,0.0,1.0,0.0,347900.0,0.0,1380610367.0,4eb1bea83b7b6f98df247e06
5225665811d201764ab1461d,True,0.0,2.0,0.0,347900.0,0.0,1378182744.0,4f4533814b9074f6e4fb0107
4f4770ffe4b03377e663e7d5,True,0.0,0.0,0.0,347939.0,0.0,1330082047.0,4f4533814b9074f6e4fb0107
519b5966498e81d12d67781f,True,0.0,1.0,0.0,347900.0,0.0,1369135462.0,4bf58dd8d48988d112951735
51cd0e59498e4f7da368e1eb,True,0.0,0.0,0.0,347900.0,0.0,1372393049.0,4bf58dd8d48988d124951735
5209d22e11d2102561c5945d,True,0.0,0.0,0.0,347900.0,0.0,1376375342.0,4bf58dd8d48988d130941735
4fc31e3fe4b05c2ab98c4178,True,0.0,0.0,0.0,347900.0,0.0,1338187327.0,4bf58dd8d48988d124951735
50aa339ae4b0b5a94aba69c7,True,0.0,0.0,0.0,347900.0,0.0,1353331610.0,5032781d91d4c4b30a586d5b
54a11d27498e70662661ae44,True,0.0,2.0,0.0,347900.0,0.0,1419844903.0,4bf58dd8d48988d110951735
518dc5bc498e10467b20b033,True,0.0,0.0,0.0,347900.0,0.0,1368245692.0,4bf58dd8d48988d1fa931735
51b463a6498e537d97415acf,True,0.0,0.0,0.0,347900.0,0.0,1370776486.0,4bf58dd8d48988d110951735
54bfc7e1498ef0a75b678e42,True,0.0,0.0,0.0,347900.0,0.0,1421854689.0,4bf58dd8d48988d110951735
4f3673afe4b0cc4ce25cc8d9,True,6.0,1.0,0.0,347900.0,0.0,1328968623.0,4bf58dd8d48988d10a951735
513df441e4b00e249388f280,True,8.3,10.0,4.0,347900.0,0.0,1363014721.0,4d1cf8421a97d635ce361c31
51b5a86a498e64beea41d09b,True,0.0,0.0,0.0,347900.0,0.0,1370859626.0,4bf58dd8d48988d110951735
5737559c498e5700be371839,True,0.0,1.0,3.0,347900.0,2.0,1463244188.0,4bf58dd8d48988d1c4941735
4fc4c92de4b0d9bac122fb55,True,0.0,0.0,0.0,347900.0,0.0,1338296621.0,4bf58dd8d48988d1fd941735
53e28a1e498ec6568c1c8a96,True,0.0,0.0,0.0,347900.0,0.0,1407355422.0,4f2a210c4b9023bd5841ed28
4f589529e4b014b62a97f990,True,0.0,0.0,0.0,347900.0,0.0,1331205417.0,4d954b06a243a5684965b473
5282411e11d224bc20559bb6,True,0.0,1.0,1.0,347939.0,0.0,1384268062.0,4d954b06a243a5684965b473
56a4b3f5498ebd48f2943e76,True,0.0,0.0,0.0,347900.0,1.0,1453634549.0,4bf58dd8d48988d16a941735
56ffecdc498eaf5a261b1278,True,0.0,0.0,0.0,347900.0,2.0,1459612892.0,4bf58dd8d48988d1d2941735
509eb042e4b005ec0064c554,True,0.0,1.0,0.0,347900.0,0.0,1352577090.0,58daa1558bbb0b01f18ec1ae
54dcc433498e6287692d2573,True,0.0,0.0,0.0,347900.0,0.0,1423754291.0,52f2ab2ebcbc57f1066b8b48
551960d7498ef09f78fe2d8d,True,0.0,2.0,0.0,347900.0,0.0,1427726551.0,4bf58dd8d48988d188941735
52f6568f498ed4d1d7ec2081,True,0.0,0.0,1.0,347900.0,0.0,1391875727.0,5293a7563cf9994f4e043a44
52c0701811d218de96448ea9,True,0.0,0.0,1.0,347900.0,0.0,1388343320.0,50aaa49e4b90af0d42d5de11
55dfadd7498e5edc85ce8e7b,True,0.0,0.0,0.0,347900.0,0.0,1440722391.0,4bf58dd8d48988d162941735
52ae0f7611d2a9bf66718394,True,0.0,0.0,0.0,347900.0,0.0,1387138934.0,4f452cd44b9081a197eba860
56ff7e4d498e364bf09c400c,True,0.0,0.0,0.0,347900.0,0.0,1459584589.0,52e81612bcbc57f1066b7a26
538ce8e0498ed8088ca07fa0,True,0.0,0.0,0.0,347900.0,0.0,1401743584.0,52e81612bcbc57f1066b7a33
52aeacfe11d25bc33cc7850f,True,0.0,0.0,2.0,347900.0,1.0,1387179262.0,4bf58dd8d48988d16d941735
50dda740498efa5d40552946,True,5.4,11.0,3.0,347900.0,0.0,1356703552.0,4bf58dd8d48988d1e4931735
4f49521ae4b01863541425a2,True,0.0,0.0,0.0,347900.0,2.0,1330205210.0,4bf58dd8d48988d116941735
511fdecfe4b0a1ec7c55f1a8,True,6.2,5.0,2.0,347900.0,0.0,1361043151.0,4bf58dd8d48988d1e3931735
4f749bdbe4b026e791e0ba93,True,0.0,1.0,0.0,347900.0,2.0,1333042139.0,4bf58dd8d48988d116941735
50b68914e4b049278877334e,True,0.0,1.0,0.0,347900.0,1.0,1354139924.0,4bf58dd8d48988d11b941735
4f618a3fe4b06b1a17bcbc56,True,0.0,0.0,0.0,347900.0,0.0,1331792447.0,4f04aa0c2fb6e1c99f3db0b8
51d57e1a498ea6251edaf37c,True,5.1,2.0,1.0,347939.0,1.0,1372945946.0,4bf58dd8d48988d1c5941735
51e77247498e8fbcac016e4b,True,0.0,0.0,0.0,347900.0,0.0,1374122567.0,4c38df4de52ce0d596b336e1
53e9f7a1498ed55091df27e0,True,0.0,0.0,0.0,347900.0,0.0,1407842209.0,4bf58dd8d48988d177941735
5076a893e4b0c84a1263a4c0,True,0.0,0.0,0.0,347900.0,0.0,1349953683.0,4bf58dd8d48988d126941735
52abea3a498e15ecac97d489,True,0.0,0.0,0.0,347900.0,0.0,1386998330.0,4bf58dd8d48988d122951735
53e4753b498e80f80bb0a72f,True,0.0,0.0,0.0,347900.0,0.0,1407481147.0,4f04ae1f2fb6e1c99f3db0ba
4fc3b65de4b089f18cda9965,True,0.0,0.0,0.0,347900.0,0.0,1338226269.0,4bf58dd8d48988d112951735
515fcd8be4b07bc2977581f4,True,0.0,0.0,0.0,347900.0,0.0,1365233035.0,4bf58dd8d48988d112951735
4fc4c625e4b01ac8e1ab4a20,True,0.0,0.0,0.0,347900.0,0.0,1338295845.0,4bf58dd8d48988d112951735
520ba8c211d2bdc4dabda6eb,True,0.0,0.0,1.0,347900.0,0.0,1376495810.0,4bf58dd8d48988d113951735
4ff3c856e4b0aeae9d076c0d,True,0.0,0.0,0.0,347900.0,0.0,1341376598.0,4bf58dd8d48988d113951735
523a7a63498eefc160f2e187,True,0.0,1.0,0.0,347900.0,0.0,1379564131.0,4bf58dd8d48988d113951735
528f706f11d24f6d2c28121d,True,0.0,0.0,0.0,347900.0,0.0,1385132143.0,4bf58dd8d48988d198941735
4e3cd997d4c058f9dbfde6d6,True,0.0,0.0,0.0,347900.0,0.0,1312610711.0,4bf58dd8d48988d130941735
4fbf4104e4b0ccc91e293c4e,True,0.0,0.0,0.0,347900.0,0.0,1337934084.0,4bf58dd8d48988d105951735
50af2c89e4b04cb0a14d15be,True,0.0,4.0,4.0,347900.0,0.0,1353657481.0,4bf58dd8d48988d100951735
52b2f64711d2f3f9456a26b7,True,0.0,1.0,4.0,347900.0,0.0,1387460167.0,4f04b1572fb6e1c99f3db0bf
5266947811d289a3340c4076,True,0.0,1.0,0.0,347900.0,0.0,1382454392.0,4bf58dd8d48988d110951735
4f3674d0e4b017ad79ec870d,True,0.0,1.0,0.0,347939.0,0.0,1328968912.0,4bf58dd8d48988d118951735
5199f9dd498e5079dc88473f,True,0.0,1.0,0.0,347900.0,0.0,1369045469.0,4bf58dd8d48988d1ff941735
51c83a95498e6e1b2edfe08c,True,0.0,0.0,0.0,347900.0,0.0,1372076693.0,4bf58dd8d48988d110951735
4fbf40a1e4b0425aaadf473b,True,0.0,0.0,0.0,347939.0,0.0,1337933985.0,4bf58dd8d48988d10a951735
51126e54e4b05bd665dc451a,True,0.0,1.0,0.0,347900.0,0.0,1360162388.0,4bf58dd8d48988d10c951735
4f5b64f3e4b082b23d035c16,True,0.0,0.0,0.0,347900.0,0.0,1331389683.0,4bf58dd8d48988d1f5941735
52a1b65111d2187bfef43807,True,0.0,0.0,0.0,347900.0,0.0,1386329681.0,4bf58dd8d48988d110951735
